     1   -0.079   -0.116      1.004  0.010    -4.84    -0.15     1.91     2.42
    -1   -0.231    0.131      0.198  0.010    -2.97     5.23     5.86     7.70
    -1   -0.410   -0.237      0.292  0.010    -4.78     0.92     0.36     1.95
    -2    0.142    0.188     -0.056  0.006    -3.16     2.14    -1.00     3.09
     2    0.390   -0.046     -0.042  0.006     2.67     0.84    -0.45     1.60
     1   -0.060    0.145     -0.207  0.010     2.88     1.27    -0.14     1.74
     2    0.081   -0.077     -0.080  0.006     2.18     1.03    -5.03     6.26
    -1    0.745    0.338     -0.702  0.010     4.43     2.02    -3.14     4.59
     1    0.241   -0.139      0.037  0.010     4.71    -1.64    -1.88     5.31
     1   -0.399    0.580     -1.854  0.010    -1.27     1.18    -6.68     7.06
     1   -0.238   -0.092      0.121  0.010    -0.76     1.67    -0.10     1.98
     1    0.149   -0.351     -0.773  0.010     0.32     1.89    -5.88     7.35
     1   -0.208   -0.055      0.093  0.010    -4.52     0.47     0.30     1.82
     1    0.002   -0.091     -0.010  0.010    -1.11    -0.71    -3.67     8.67
     2   -0.292   -0.025     -0.054  0.006    -4.47     0.81    -0.03     0.42
     1   -0.186   -0.153      0.207  0.010     3.13    -4.19     0.31     2.55
     2    0.080   -0.038      0.207  0.006     2.63    -4.47     0.08     0.19
     1   -0.024    0.000     -0.037  0.010     4.25    -2.07    10.54    11.62
     3   -0.007    0.105      0.122  0.199    -2.25     2.06    -0.15     3.34
    -3   -0.211    0.117     -0.702  0.199    -2.45     1.87    -1.47     2.35
    -2   -0.213    0.154      0.107  0.006    -1.54     1.91     0.67     1.94
     1   -0.382    0.253     -0.155  0.010    -1.71     1.47    -0.53     2.03
    -1    0.071   -0.032      0.103  0.010    -1.50     1.90     0.77     3.46
     3    0.129   -0.069     -0.132  0.199     1.24    -1.37    -1.27     7.37
    -2   -0.033   -0.500     -1.470  0.006     2.42    -4.57    -0.91     1.10
    -1   -0.298   -0.201     -0.743  0.010    -4.47    -7.07   -13.60    16.64
    -2   -0.142   -0.066      0.055  0.006     2.09    -2.16     0.09     3.08
     1   -0.257    0.228      0.245  0.010    -5.76     2.27     0.14     0.51
    -1   -0.540   -0.214     -0.370  0.010    -5.56     2.07    -0.03     0.19
     1   -0.336   -0.530     -0.304  0.010     1.00     0.24    -0.43     1.17
     1   -0.049   -0.050     -0.008  0.010     1.01     1.95     1.83     4.87
     1    0.016   -0.091      0.606  0.010     1.36    -0.65     6.59     7.10
     1   -0.467    0.124      1.153  0.010    -2.59    -5.20     5.64     6.57
     2   -0.119   -0.456      0.620  0.006    -0.56    -4.32     2.37     2.85
     1   -0.114   -0.072      0.020  0.010    -2.92    -2.87     4.51     6.78
    -2   -0.033   -0.047     -0.004  0.006     1.72     0.42     2.81     5.44
     3    0.163    0.142      0.407  0.199     0.85     1.18     2.57     3.29
    -2   -0.159   -0.068      0.042  0.006    -1.37    -0.28     1.30     3.34
     2    0.368    0.219     -0.020  0.006     0.90     2.61     0.62     3.24
     3    0.356   -0.631      1.194  0.199     3.81    -4.44     1.54     2.03
    -1    0.350   -0.393      0.225  0.010     4.17    -4.62     0.64     1.71
     2    0.387   -0.188     -0.364  0.006    -1.59     1.91    -1.87     3.26
     1    0.136    0.008     -1.060  0.010     0.05     1.53   -15.06    16.01
     1   -0.083    0.073     -0.097  0.010    -2.20     2.32    -0.53     3.76
     1   -0.374   -0.247     -0.777  0.010    -4.49    -1.25    -5.95     6.94
    -2    0.102    0.054     -0.026  0.006     0.15    -0.65     3.17     5.39
     1    0.005    0.008     -0.463  0.010    -4.06    -0.67    -8.18     9.44
    -3   -0.095   -0.045     -0.344  0.199    -2.42    -1.48    -0.52     1.07
    -2   -0.207    0.071      0.035  0.006    -2.55    -1.62     1.40     3.19
     2    0.063   -0.199     -0.010  0.006     2.58     0.97    -4.27     8.29
     3    0.513    0.114      0.076  0.199     3.52    -3.74     0.04     0.19
    -3    0.066   -0.112      0.417  0.199     2.98    -4.33     4.26     6.24
     2   -0.368   -0.320      1.097  0.006    -3.13     2.50     4.15     4.74
     2   -0.017   -0.103     -0.108  0.006    -2.64     0.63     0.45     2.87
     1   -0.017   -0.135      0.246  0.010     2.01    -0.30     6.24     9.02
    -3    0.053    0.131      0.162  0.199    -0.12    -4.33     1.20     2.23
